245.0,50.0,15.0,15.0,1.0
260.0,50.0,15.0,15.0,1.0
275.0,50.0,15.0,15.0,1.0
290.0,50.0,15.0,15.0,1.0
305.0,50.0,15.0,15.0,1.0
320.0,50.0,15.0,15.0,1.0
335.0,50.0,15.0,15.0,1.0
350.0,50.0,15.0,15.0,1.0
365.0,50.0,15.0,15.0,1.0
365.0,50.0,15.0,15.0,1.0
-40.0,35.0,15.0,15.0,1.0
35.0,35.0,15.0,15.0,1.0
35.0,20.0,15.0,15.0,1.0
380.0,140.0,15.0,15.0,0.0
395.0,140.0,15.0,15.0,0.0
410.0,140.0,15.0,15.0,0.0
380.0,50.0,15.0,15.0,1.0
395.0,50.0,15.0,15.0,1.0
410.0,50.0,15.0,15.0,1.0
410.0,125.0,15.0,15.0,1.0
410.0,110.0,15.0,15.0,1.0
425.0,140.0,15.0,15.0,0.0
440.0,140.0,15.0,15.0,0.0
455.0,140.0,15.0,15.0,0.0
470.0,140.0,15.0,15.0,0.0
470.0,110.0,15.0,15.0,-1.0
500.0,110.0,15.0,15.0,-1.0
440.0,110.0,15.0,15.0,-1.0
485.0,140.0,15.0,15.0,0.0
500.0,140.0,15.0,15.0,0.0
515.0,140.0,15.0,15.0,0.0
530.0,140.0,15.0,15.0,0.0
545.0,140.0,15.0,15.0,0.0
530.0,110.0,15.0,15.0,-1.0
560.0,140.0,15.0,15.0,0.0
560.0,125.0,15.0,15.0,1.0
560.0,110.0,15.0,15.0,1.0
575.0,140.0,15.0,15.0,0.0
590.0,140.0,15.0,15.0,0.0
425.0,50.0,15.0,15.0,1.0
440.0,50.0,15.0,15.0,1.0
470.0,50.0,15.0,15.0,1.0
455.0,50.0,15.0,15.0,1.0
485.0,50.0,15.0,15.0,1.0
500.0,50.0,15.0,15.0,1.0
515.0,50.0,15.0,15.0,1.0
530.0,50.0,15.0,15.0,1.0
545.0,50.0,15.0,15.0,1.0
560.0,50.0,15.0,15.0,1.0
575.0,50.0,15.0,15.0,1.0
590.0,50.0,15.0,15.0,1.0
605.0,50.0,15.0,15.0,1.0
605.0,140.0,15.0,15.0,0.0
620.0,140.0,15.0,15.0,0.0
635.0,140.0,15.0,15.0,0.0
650.0,140.0,15.0,15.0,0.0
665.0,140.0,15.0,15.0,0.0
680.0,140.0,15.0,15.0,0.0
620.0,50.0,15.0,15.0,1.0
635.0,50.0,15.0,15.0,1.0
650.0,50.0,15.0,15.0,1.0
665.0,50.0,15.0,15.0,1.0
680.0,50.0,15.0,15.0,1.0
620.0,125.0,15.0,15.0,-2.0
650.0,125.0,15.0,15.0,-2.0
680.0,125.0,15.0,15.0,-2.0
695.0,140.0,15.0,15.0,0.0
710.0,140.0,15.0,15.0,0.0
695.0,50.0,15.0,15.0,1.0
710.0,50.0,15.0,15.0,1.0
725.0,140.0,15.0,15.0,5.0
740.0,140.0,15.0,15.0,0.0
755.0,140.0,15.0,15.0,0.0
770.0,140.0,15.0,15.0,0.0
785.0,140.0,15.0,15.0,0.0
800.0,125.0,15.0,15.0,0.0
830.0,125.0,15.0,15.0,0.0
800.0,140.0,15.0,15.0,4.0
815.0,140.0,15.0,15.0,4.0
830.0,140.0,15.0,15.0,4.0
845.0,140.0,15.0,15.0,4.0
860.0,140.0,15.0,15.0,4.0
875.0,140.0,15.0,15.0,4.0
890.0,140.0,15.0,15.0,4.0
875.0,125.0,15.0,15.0,0.0
905.0,140.0,15.0,15.0,4.0
920.0,140.0,15.0,15.0,4.0
935.0,140.0,15.0,15.0,4.0
950.0,140.0,15.0,15.0,4.0
920.0,125.0,15.0,15.0,0.0
950.0,125.0,15.0,15.0,0.0
965.0,140.0,15.0,15.0,4.0
980.0,140.0,15.0,15.0,4.0
995.0,140.0,15.0,15.0,4.0
1010.0,140.0,15.0,15.0,4.0
1025.0,140.0,15.0,15.0,4.0
1040.0,140.0,15.0,15.0,4.0
1055.0,140.0,15.0,15.0,4.0
1085.0,140.0,15.0,15.0,1.0
1130.0,155.0,15.0,15.0,1.0
1130.0,185.0,15.0,15.0,1.0
1130.0,170.0,15.0,15.0,1.0
1070.0,155.0,15.0,15.0,1.0
1070.0,170.0,15.0,15.0,1.0
1070.0,185.0,15.0,15.0,1.0
995.0,125.0,15.0,15.0,0.0
1055.0,125.0,15.0,15.0,0.0
1070.0,140.0,15.0,15.0,0.0
1130.0,140.0,15.0,15.0,0.0
1085.0,260.0,15.0,15.0,3.0
1100.0,260.0,15.0,14.999996,3.0
1115.0,260.0,15.0,14.999996,3.0
1130.0,200.0,15.0,15.0,1.0
1130.0,215.0,15.0,15.0,1.0
1130.0,230.0,15.0,15.0,1.0
1130.0,245.0,15.0,15.0,1.0
1130.0,260.0,15.0,15.0,1.0
1070.0,200.0,15.0,15.0,1.0
1070.0,215.0,15.0,15.0,1.0
1070.0,230.0,15.0,15.0,1.0
1070.0,245.0,15.0,15.0,1.0
1070.0,260.0,15.0,15.0,1.0
1265.0,140.0,15.0,15.0,0.0
1280.0,140.0,15.0,15.0,0.0
1295.0,140.0,15.0,15.0,0.0
1250.0,140.0,15.0,15.0,0.0
1145.0,260.0,15.0,15.0,4.0
1145.0,260.0,15.0,15.0,4.0
1160.0,260.0,15.0,15.0,4.0
1175.0,260.0,15.0,15.0,4.0
1190.0,260.0,15.0,15.0,4.0
1220.0,260.0,15.0,15.0,4.0
1205.0,260.0,15.0,15.0,4.0
1235.0,260.0,15.0,15.0,4.0
1250.0,155.0,15.0,15.0,1.0
1250.0,170.0,15.0,15.0,1.0
1250.0,185.0,15.0,15.0,1.0
1250.0,200.0,15.0,15.0,1.0
1250.0,215.0,15.0,15.0,1.0
1250.0,230.0,15.0,15.0,1.0
1250.0,245.0,15.0,15.0,1.0
1250.0,260.0,15.0,15.0,1.0
1235.0,185.0,15.0,15.0,0.0
1220.0,185.0,15.0,15.0,0.0
1205.0,185.0,15.0,15.0,0.0
830.0,110.0,15.0,15.0,0.0
920.0,110.0,15.0,15.0,0.0
995.0,110.0,15.0,15.0,0.0
1055.0,110.0,15.0,15.0,0.0
1055.0,95.0,15.0,15.0,0.0
1235.0,155.0,15.0,15.0,0.0
1265.0,125.0,15.0,15.0,0.0
1280.0,110.0,15.0,15.0,0.0
1250.0,80.0,15.0,15.0,0.0
1235.0,65.0,15.0,15.0,0.0
1280.0,50.0,15.0,15.0,0.0
1265.0,20.0,15.0,15.0,0.0
1220.0,20.0,15.0,15.0,0.0
1175.0,20.0,15.0,15.0,0.0
1160.0,-10.0,15.0,15.0,0.0
1175.0,-40.0,15.0,15.0,0.0
1190.0,-40.0,15.0,15.0,0.0
1205.0,-40.0,15.0,15.0,0.0
1205.0,-55.0,15.0,15.0,0.0
1190.0,-85.0,15.0,15.0,0.0
1175.0,-85.0,15.0,15.0,0.0
1160.0,-85.0,15.0,15.0,0.0
725.0,50.0,15.0,15.0,1.0
740.0,50.0,15.0,15.0,1.0
755.0,50.0,15.0,15.0,1.0
770.0,50.0,15.0,15.0,1.0
785.0,50.0,15.0,15.0,1.0
815.0,50.0,15.0,15.0,1.0
800.0,50.0,15.0,15.0,1.0
830.0,50.0,15.0,15.0,1.0
845.0,50.0,15.0,15.0,1.0
875.0,50.0,15.0,15.0,1.0
860.0,50.0,15.0,15.0,1.0
890.0,50.0,15.0,15.0,1.0
905.0,50.0,15.0,15.0,1.0
920.0,50.0,15.0,15.0,1.0
935.0,50.0,15.0,15.0,1.0
950.0,50.0,15.0,15.0,1.0
1130.0,125.0,15.0,15.0,0.0
1130.0,110.0,15.0,15.0,0.0
1130.0,95.0,15.0,15.0,0.0
1190.0,185.0,15.0,15.0,0.0
-85.0,50.0,15.0,15.0,1.0
-100.0,50.0,15.0,15.0,1.0
-115.0,50.0,15.0,15.0,1.0
-130.0,50.0,15.0,15.0,1.0
-160.0,50.0,15.0,15.0,1.0
-175.0,140.0,15.0,14.999996,3.0
-190.0,140.0,15.0,14.999996,3.0
-205.0,140.0,15.0,14.999996,3.0
-160.0,65.0,15.0,15.0,1.0
-160.0,80.0,15.0,15.0,1.0
-160.0,95.0,15.0,15.0,1.0
-160.0,95.0,15.0,15.0,1.0
-160.0,110.0,15.0,15.0,1.0
-160.0,110.0,15.0,15.0,1.0
-160.0,125.0,15.0,15.0,1.0
-160.0,140.0,15.0,15.0,1.0
-235.0,140.0,15.0,14.999996,3.0
-220.0,140.0,15.0,14.999996,3.0
-250.0,140.0,15.0,14.999996,3.0
-265.0,140.0,15.0,14.999996,3.0
-160.0,170.0,15.0,15.0,1.0
-175.0,170.0,15.0,15.0,1.0
-190.0,170.0,15.0,15.0,1.0
-205.0,170.0,15.0,15.0,1.0
-220.0,170.0,15.0,15.0,1.0
-235.0,170.0,15.0,15.0,1.0
-250.0,170.0,15.0,15.0,1.0
-265.0,170.0,15.0,15.0,1.0
-265.0,155.0,15.0,15.0,-2.0
-250.0,155.0,15.0,15.0,-2.0
-235.0,155.0,15.0,15.0,-2.0
-220.0,155.0,15.0,15.0,-2.0
-205.0,155.0,15.0,15.0,-2.0
-190.0,155.0,15.0,15.0,-2.0
-175.0,155.0,15.0,15.0,-2.0
-280.0,155.0,15.0,15.0,-2.0
-280.0,170.0,15.0,15.0,1.0
-295.0,170.0,15.0,15.0,1.0
-280.0,140.0,15.0,14.999996,3.0
-295.0,140.0,15.0,14.999996,3.0
-295.0,155.0,15.0,15.0,-2.0
-310.0,170.0,15.0,15.0,1.0
-325.0,170.0,15.0,15.0,1.0
-310.0,155.0,15.0,15.0,-2.0
-325.0,155.0,15.0,15.0,-2.0
-310.0,140.0,15.0,14.999996,3.0
-325.0,140.0,15.0,14.999996,3.0
-145.0,50.0,15.0,15.0,5.0
-160.0,155.0,15.0,15.0,1.0
-340.0,170.0,15.0,15.0,1.0
-340.0,155.0,15.0,15.0,1.0
-340.0,140.0,15.0,15.0,1.0
-355.0,140.0,15.0,15.0,1.0
-370.0,140.0,15.0,15.0,1.0
-385.0,140.0,15.0,15.0,1.0
-400.0,140.0,15.0,15.0,1.0
-415.0,140.0,15.0,15.0,1.0
-430.0,140.0,15.0,15.0,1.0
-430.0,125.0,15.0,15.0,1.0
-460.0,125.0,15.0,15.0,1.0
-460.0,140.0,15.0,15.0,1.0
-475.0,140.0,15.0,15.0,1.0
-490.0,140.0,15.0,15.0,1.0
-490.0,125.0,15.0,15.0,1.0
-505.0,125.0,15.0,15.0,1.0
-520.0,125.0,15.0,15.0,1.0
-520.0,140.0,15.0,15.0,1.0
-535.0,140.0,15.0,15.0,1.0
-550.0,140.0,15.0,15.0,1.0
-550.0,125.0,15.0,15.0,1.0
-565.0,125.0,15.0,15.0,1.0
-580.0,125.0,15.0,15.0,1.0
-580.0,140.0,15.0,15.0,1.0
-595.0,140.0,15.0,15.0,1.0
-610.0,140.0,15.0,15.0,1.0
-625.0,140.0,15.0,15.0,1.0
-625.0,125.0,15.0,15.0,1.0
-640.0,125.0,15.0,15.0,1.0
-655.0,125.0,15.0,15.0,1.0
-670.0,125.0,15.0,15.0,1.0
-565.0,140.0,15.0,15.0,-2.0
-505.0,140.0,15.0,15.0,-2.0
-445.0,125.0,15.0,15.0,1.0
-445.0,140.0,15.0,15.0,-2.0
-565.0,95.0,15.0,15.0,-1.0
-505.0,95.0,15.0,15.0,-1.0
-445.0,95.0,15.0,15.0,-1.0
-490.0,95.0,15.0,15.0,-1.0
-550.0,95.0,15.0,15.0,-1.0
-580.0,95.0,15.0,15.0,-1.0
-520.0,95.0,15.0,15.0,-1.0
-460.0,95.0,15.0,15.0,-1.0
-430.0,95.0,15.0,15.0,-1.0
-355.0,125.0,15.0,15.0,1.0
-370.0,125.0,15.0,15.0,1.0
-370.0,110.0,15.0,15.0,1.0
-385.0,110.0,15.0,15.0,1.0
-385.0,125.0,15.0,15.0,1.0
-400.0,125.0,15.0,15.0,1.0
-400.0,110.0,15.0,15.0,1.0
-700.0,125.0,15.0,15.0,0.0
-715.0,125.0,15.0,15.0,0.0
-715.0,125.0,15.0,15.0,0.0
-730.0,125.0,15.0,15.0,0.0
-745.0,125.0,15.0,15.0,0.0
-745.0,110.0,15.0,15.0,0.0
-775.0,155.0,15.0,14.999996,3.0
-760.0,155.0,15.0,15.0,1.0
-760.0,140.0,15.0,15.0,1.0
-760.0,125.0,15.0,15.0,1.0
-790.0,140.0,15.0,15.0,1.0
-790.0,155.0,15.0,15.0,1.0
-790.0,125.0,15.0,15.0,1.0
-805.0,125.0,15.0,15.0,4.0
-820.0,125.0,15.0,15.0,4.0
-835.0,125.0,15.0,15.0,1.0
-850.0,125.0,15.0,15.0,1.0
-850.0,110.0,15.0,15.0,1.0
-850.0,95.0,15.0,15.0,1.0
-865.0,95.0,15.0,15.0,1.0
-880.0,95.0,15.0,15.0,1.0
-895.0,95.0,15.0,15.0,1.0
-895.0,80.0,15.0,15.0,1.0
-865.0,50.0,15.0,15.0,1.0
-865.0,35.0,15.0,15.0,1.0
-880.0,65.0,15.0,15.0,0.0
-865.0,65.0,15.0,15.0,0.0
-850.0,65.0,15.0,15.0,0.0
-895.0,65.0,15.0,15.0,0.0
-880.0,35.0,15.0,15.0,0.0
-880.0,20.0,15.0,15.0,0.0
-880.0,5.0,15.0,15.0,0.0
-865.0,-25.0,15.0,15.0,0.0
-850.0,-25.0,15.0,15.0,0.0
-835.0,-25.0,15.0,15.0,0.0
-715.0,-10.0,15.0,15.0,0.0
-700.0,-10.0,15.0,15.0,0.0
-670.0,-10.0,15.0,15.0,0.0
-685.0,-10.0,15.0,15.0,0.0
-655.0,-10.0,15.0,15.0,0.0
-640.0,-10.0,15.0,15.0,0.0
-640.0,-10.0,15.0,15.0,-2.0
-655.0,-10.0,15.0,15.0,-2.0
-670.0,-10.0,15.0,15.0,-2.0
-625.0,-10.0,15.0,15.0,0.0
-610.0,-10.0,15.0,15.0,0.0
-595.0,-10.0,15.0,15.0,0.0
-580.0,-10.0,15.0,15.0,-2.0
-565.0,-10.0,15.0,15.0,-2.0
-550.0,-10.0,15.0,15.0,-2.0
-535.0,-10.0,15.0,15.0,0.0
-520.0,-10.0,15.0,15.0,0.0
-505.0,-10.0,15.0,15.0,0.0
-490.0,-10.0,15.0,15.0,5.0
-475.0,-10.0,15.0,15.0,0.0
-460.0,-10.0,15.0,15.0,0.0
-475.0,-25.0,15.0,15.0,1.0
-475.0,-40.0,15.0,15.0,1.0
-460.0,-25.0,15.0,15.0,1.0
-460.0,-25.0,15.0,15.0,1.0
-460.0,-40.0,15.0,15.0,1.0
-460.0,-55.0,15.0,15.0,1.0
-460.0,-70.0,15.0,15.0,1.0
-445.0,-25.0,15.0,15.0,1.0
-445.0,-40.0,15.0,15.0,1.0
-445.0,-55.0,15.0,15.0,1.0
-445.0,-70.0,15.0,15.0,1.0
-445.0,-85.0,15.0,15.0,1.0
-445.0,-100.0,15.0,15.0,1.0
-445.0,-10.0,15.0,15.0,0.0
-430.0,-25.0,15.0,15.0,1.0
-430.0,-40.0,15.0,15.0,1.0
-430.0,-55.0,15.0,15.0,1.0
-430.0,-70.0,15.0,15.0,1.0
-430.0,-85.0,15.0,15.0,1.0
-430.0,-100.0,15.0,15.0,1.0
-430.0,-115.0,15.0,15.0,1.0
-430.0,-130.0,15.0,15.0,1.0
-430.0,-10.0,15.0,15.0,0.0
-415.0,-10.0,15.0,15.0,0.0
-415.0,-25.0,15.0,15.0,1.0
-415.0,-40.0,15.0,15.0,1.0
-415.0,-55.0,15.0,15.0,1.0
-415.0,-70.0,15.0,15.0,1.0
-430.0,-85.0,15.0,15.0,1.0
-415.0,-85.0,15.0,15.0,1.0
-415.0,-100.0,15.0,15.0,1.0
-415.0,-115.0,15.0,15.0,1.0
-415.0,-130.0,15.0,15.0,1.0
-415.0,-145.0,15.0,15.0,1.0
-415.0,-160.0,15.0,15.0,1.0
-220.0,-160.0,15.0,15.0,1.0
-205.0,-160.0,15.0,15.0,1.0
-190.0,-160.0,15.0,15.0,1.0
-160.0,-160.0,15.0,15.0,1.0
-175.0,-160.0,15.0,15.0,1.0
-145.0,-160.0,15.0,15.0,1.0
-130.0,-160.0,15.0,15.0,1.0
-115.0,-160.0,15.0,15.0,1.0
-100.0,-160.0,15.0,15.0,1.0
-115.0,-175.0,15.0,15.0,1.0
-115.0,-190.0,15.0,15.0,1.0
-85.0,-160.0,15.0,15.0,1.0
-55.0,-160.0,15.0,15.0,1.0
-70.0,-160.0,15.0,15.0,1.0
-70.0,-175.0,15.0,15.0,1.0
-70.0,-190.0,15.0,15.0,1.0
-40.0,-160.0,15.0,15.0,1.0
-10.0,-160.0,15.0,15.0,1.0
-25.0,-160.0,15.0,15.0,1.0
-25.0,-175.0,15.0,15.0,1.0
-25.0,-190.0,15.0,15.0,1.0
-100.0,-175.0,15.0,15.0,-1.0
-85.0,-175.0,15.0,15.0,-1.0
-55.0,-175.0,15.0,15.0,-1.0
-40.0,-175.0,15.0,15.0,-1.0
-25.0,-205.0,15.0,15.0,-1.0
-70.0,-205.0,15.0,15.0,-1.0
-115.0,-205.0,15.0,15.0,-1.0
-145.0,-175.0,15.0,15.0,1.0
-25.0,140.0,15.0,15.0,0.0
-685.0,125.0,15.0,15.0,5.0
20.0,-160.0,15.0,15.0,1.0
5.0,-160.0,15.0,15.0,1.0
35.0,-160.0,15.0,15.0,1.0
50.0,-160.0,15.0,15.0,1.0
80.0,-160.0,15.0,15.0,1.0
65.0,-160.0,15.0,15.0,1.0
95.0,-160.0,15.0,15.0,1.0
110.0,-160.0,15.0,15.0,1.0
125.0,-160.0,15.0,15.0,1.0
140.0,-160.0,15.0,15.0,1.0
95.0,-220.0,15.0,15.0,1.0
95.0,-235.0,15.0,15.0,1.0
95.0,-175.0,15.0,15.0,1.0
140.0,-160.0,15.0,15.0,1.0
155.0,-160.0,15.0,15.0,1.0
155.0,-160.0,15.0,15.0,1.0
170.0,-160.0,15.0,15.0,1.0
185.0,-160.0,15.0,15.0,1.0
200.0,-160.0,15.0,15.0,1.0
215.0,-160.0,15.0,15.0,1.0
95.0,-205.0,15.0,15.0,1.0
215.0,-175.0,15.0,15.0,1.0
215.0,-190.0,15.0,15.0,1.0
215.0,-205.0,15.0,15.0,1.0
215.0,-220.0,15.0,15.0,1.0
215.0,-235.0,15.0,15.0,1.0
200.0,-235.0,15.0,15.0,0.0
185.0,-235.0,15.0,15.0,0.0
125.0,-235.0,15.0,15.0,0.0
110.0,-235.0,15.0,15.0,0.0
125.0,-175.0,15.0,15.0,1.0
140.0,-175.0,15.0,15.0,1.0
140.0,-190.0,15.0,15.0,1.0
155.0,-175.0,15.0,15.0,1.0
155.0,-190.0,15.0,15.0,1.0
155.0,-205.0,15.0,15.0,1.0
170.0,-175.0,15.0,15.0,1.0
170.0,-190.0,15.0,15.0,1.0
170.0,-205.0,15.0,15.0,1.0
170.0,-220.0,15.0,15.0,1.0
185.0,-175.0,15.0,15.0,1.0
185.0,-190.0,15.0,15.0,1.0
185.0,-205.0,15.0,15.0,1.0
185.0,-220.0,15.0,15.0,1.0
200.0,-175.0,15.0,15.0,1.0
200.0,-190.0,15.0,15.0,1.0
200.0,-205.0,15.0,15.0,1.0
200.0,-220.0,15.0,15.0,1.0
170.0,-235.0,15.0,15.0,1.0
140.0,-235.0,15.0,15.0,1.0
95.0,-250.0,15.0,15.0,0.0
95.0,-265.0,15.0,15.0,0.0
95.0,-280.0,15.0,15.0,0.0
95.0,-295.0,15.0,15.0,0.0
215.0,-250.0,15.0,15.0,0.0
215.0,-265.0,15.0,15.0,0.0
215.0,-280.0,15.0,15.0,0.0
215.0,-295.0,15.0,15.0,0.0
110.0,-280.0,15.0,15.0,-1.0
125.0,-280.0,15.0,15.0,-1.0
200.0,-280.0,15.0,15.0,-1.0
185.0,-280.0,15.0,15.0,-1.0
140.0,-250.0,15.0,15.0,0.0
170.0,-265.0,15.0,15.0,0.0
200.0,-295.0,15.0,15.0,0.0
95.0,-295.0,15.0,15.0,0.0
110.0,-295.0,15.0,15.0,0.0
215.0,-310.0,15.0,15.0,0.0
215.0,-325.0,15.0,15.0,0.0
215.0,-340.0,15.0,15.0,0.0
95.0,-310.0,15.0,15.0,0.0
95.0,-325.0,15.0,15.0,0.0
95.0,-340.0,15.0,15.0,0.0
170.0,-295.0,15.0,15.0,-1.0
140.0,-265.0,15.0,15.0,-1.0
185.0,-265.0,15.0,15.0,0.0
125.0,-250.0,15.0,15.0,0.0
155.0,-235.0,15.0,15.0,1.0
